"TXPID","ENTREZID","GENEBANKID","GENENAME","logFC","logCPM","F","PValue","FDR"
"RockDoveHPG_Transcript_14240",422013,"XM_015285192.1","ADCY3",422013,-0.14317672484543,3.77272200622686,0.236042903309183,0.628669892552303,1
"RockDoveHPG_Transcript_46737",107053383,"XR_001466562.1","LOC107053383",107053383,0.403869992180041,1.65151903061075,0.414242247189617,0.628677998065987,1
"RockDoveHPG_Transcript_13320",422512,"XM_420475.5","CCNG2",422512,0.0710099670327283,5.55611857943048,0.235985748777226,0.628711382150458,1
"RockDoveHPG_Transcript_17532",395506,"NM_204747.1","annotated by transcript or proteomic data",395506,-0.0610916215991566,5.37677919977679,0.235816197320892,0.628834499511841,1
"RockDoveHPG_Transcript_3687",418353,"XR_001469334.1","ZDHHC23",418353,0.102955899746868,4.87972996876932,0.235770348165631,0.628867801634816,1
"RockDoveHPG_Transcript_14782",395608,"NM_204816.1","annotated by transcript or proteomic data",395608,-0.155562242377644,3.40508603073426,0.235754310984557,0.628879451044212,1
"RockDoveHPG_Transcript_32758",770018,"NM_001277663.1","RPL27A",770018,0.165857164661281,8.39718515355693,0.235587728404754,0.629008722780974,1
"RockDoveHPG_Transcript_37429",101749026,"XM_004950286.2","LOC101749026",101749026,-0.348051965557793,1.21886861416001,0.235094897215545,0.629361490100228,1
"RockDoveHPG_Transcript_14756",428349,"NM_001195551.1","SUGP1",428349,-0.0890745673466526,6.10588094901703,0.23502700052403,0.629408285919744,1
"RockDoveHPG_Transcript_20285",420880,"XM_418967.4","PXDC1",420880,0.112459504069252,3.65655568638433,0.234908916759964,0.629494241369499,1
"RockDoveHPG_Transcript_7303",395356,"NM_204644.1","annotated by transcript or proteomic data",395356,0.0827912265976165,5.7035699396798,0.234834595089514,0.629548355257929,1
"RockDoveHPG_Transcript_26225",422003,"XM_015285101.1","PBK",422003,0.317229117563404,5.49547385819012,0.234733525920584,0.629622221992335,1
"RockDoveHPG_Transcript_32664",423932,"XM_421792.5","INPP5F",423932,0.0781148714638203,6.22330078147394,0.234686012596529,0.629656570508425,1
"RockDoveHPG_Transcript_11132",417198,"XM_015279483.1","RP11-101E3.5",417198,-0.0766969464105888,6.32421535393035,0.234682231926806,0.629659324589813,1
"RockDoveHPG_Transcript_13863",101750621,"XM_004940718.2","LOC101750621",101750621,0.108869913260779,3.37070777831929,0.234514054122575,0.629781863826141,1
"RockDoveHPG_Transcript_74361",101750809,"XR_001466219.1","LOC101750809",101750809,0.490565990347189,0.63444333883177,0.272422787376938,0.629803435226497,1
"RockDoveHPG_Transcript_76319",416163,"XM_015293668.1","HMMR",416163,0.145873143405743,5.60468327860521,0.234396949677973,0.629867221636293,1
"RockDoveHPG_Transcript_37709",107051290,"XR_001463057.1","LOC107051290",107051290,0.115881095986673,6.56571225026003,0.234218702225454,0.629997197428791,1
"RockDoveHPG_Transcript_14796",425020,"XM_015291699.1","RSRC1",425020,-0.0982404407975701,5.93949958735553,0.234199598627579,0.630011131160402,1
"RockDoveHPG_Transcript_18673",422060,"NM_001277721.1","annotated by transcript or proteomic data",422060,0.465088930205384,2.47907795922078,0.433429211768209,0.630350278253698,1
"RockDoveHPG_Transcript_13722",422505,"XM_015276198.1","WRN",422505,-0.0989787574990352,6.69481672192018,0.233647253381454,0.630414303573215,1
"RockDoveHPG_Transcript_19459",414140,"NM_001001473.2","AMY2A",414140,0.174866461498802,2.28422408421269,0.23361784599768,0.630435785367671,1
"RockDoveHPG_Transcript_23846",419188,"XM_417366.5","TOMM34",419188,0.0992218475638697,4.32501852553044,0.233542941081306,0.63049051019866,1
"RockDoveHPG_Transcript_84244",777489,"XR_001462633.1","BANF1",777489,-0.176561434533056,2.47958357319956,0.233394003765352,0.630599354648074,1
"RockDoveHPG_Transcript_17616",769780,"XM_015278896.1","ULK3",769780,-0.104409824498749,2.80875775772438,0.233022865585516,0.630870771955584,1
"RockDoveHPG_Transcript_25560",420416,"XM_015281119.1","PLCD1",420416,-0.0783131704321454,6.23645422190478,0.232976359939356,0.630904800857824,1
"RockDoveHPG_Transcript_25294",769919,"XM_015299878.1","ABHD17A",769919,0.102215477040443,4.46782072160929,0.232843896246706,0.631001749601294,1
"RockDoveHPG_Transcript_13811",421938,"XM_419950.5","NOL10",421938,-0.107361840382371,4.72518776716875,0.232595708324645,0.631183487416407,1
"RockDoveHPG_Transcript_10441",422239,"XR_001464172.1","DDX26B",422239,-0.0574851616363621,6.51786878781798,0.232476748442137,0.63127063931428,1
"RockDoveHPG_Transcript_28669",419507,"NM_001277912.1","annotated by transcript or proteomic data",419507,-0.0831343182862679,5.21773864355383,0.232447907331671,0.631291772917454,1
"RockDoveHPG_Transcript_1761",418400,"XM_416615.5","ZBTB11",418400,0.0778940746652983,5.45538133911668,0.232438609912007,0.631298586036958,1
"RockDoveHPG_Transcript_32259",420087,"NM_001030934.1","annotated by transcript or proteomic data",420087,0.0758809146463122,6.22325167351655,0.232388975250533,0.631334961006441,1
"RockDoveHPG_Transcript_29219",100858040,"XM_015293565.1","LOC100858040",100858040,-0.284582976641526,1.14379007847561,0.232060949891798,0.631575476465401,1
"RockDoveHPG_Transcript_32645",101751023,"XM_015273622.1","LOC101751023",101751023,0.110980618627626,5.7859502852949,0.231730021887876,0.631818332984255,1
"RockDoveHPG_Transcript_13342",429117,"XM_426673.5","SLC44A5",429117,0.0810787146556505,6.84337566131694,0.231471743950293,0.632008022920596,1
"RockDoveHPG_Transcript_2785",420098,"XM_015299920.1","PTBP1",420098,0.0745924582085401,7.85917778165806,0.231383361710866,0.632072964464434,1
"RockDoveHPG_Transcript_83154",107054413,"XR_001468640.1","LOC107054413",107054413,-0.213250519154457,0.493669934960104,0.231301686969332,0.632132991078642,1
"RockDoveHPG_Transcript_3955",416039,"XM_414379.5","XPC",416039,-0.0832047138990499,5.10389411448012,0.231180815452698,0.632221849250937,1
"RockDoveHPG_Transcript_11192",421347,"XM_015283646.1","BPNT1",421347,-0.0683313074164831,5.64854536657347,0.231129096488468,0.632259878979389,1
"RockDoveHPG_Transcript_7254",396195,"XR_001469264.1","SRSF2",396195,0.0651290380008773,7.62146657112444,0.231123983208008,0.632263639136193,1
"RockDoveHPG_Transcript_14602",417889,"XM_015281940.1","POC1B",417889,-0.113786371916971,4.60526238189001,0.475982931088159,0.632465485800698,1
"RockDoveHPG_Transcript_33273",427384,"XM_015280615.1","TNFAIP8",427384,-0.140112028650019,3.72737469035815,0.230335286838263,0.632844238780715,1
"RockDoveHPG_Transcript_22899",425130,"XM_003640616.3","FAM160A2",425130,-0.15137051558333,4.90681305142394,0.230310580999015,0.632862629199962,1
"RockDoveHPG_Transcript_16917",421464,"NM_001031058.1","annotated by transcript or proteomic data",421464,0.0515724639511099,5.8049889003239,0.230217479785079,0.63293106773628,1
"RockDoveHPG_Transcript_18321",107052267,"XR_001464657.1","LOC107052267",107052267,0.127638957248,5.31771471764607,0.230092295948259,0.633023363725195,1
"RockDoveHPG_Transcript_11498",418342,"XM_416564.5","B4GALT3",418342,0.068474126789851,6.0478794749089,0.230040215985031,0.63306177054434,1
"RockDoveHPG_Transcript_22167",101748017,"XM_015273311.1","LOC101748017",101748017,0.145908732287082,4.75723550651605,0.230034841862376,0.633065734042584,1
"RockDoveHPG_Transcript_15536",419489,"XM_015297209.1","MTHFR",419489,-0.0660427793223305,5.01066745531938,0.229916918175743,0.633152718947103,1
"RockDoveHPG_Transcript_4509",422231,"XM_015278244.1","MST4",422231,0.0566892372154295,6.92662080771961,0.229898041605507,0.633166645561315,1
"RockDoveHPG_Transcript_17867",415350,"NM_001293208.1","annotated by transcript or proteomic data",415350,0.103195389581358,7.20658701980638,0.229772583103493,0.633259223303141,1
"RockDoveHPG_Transcript_35242",419559,"NM_001198655.2","EDN2",419559,-0.200379122935178,1.41795641623548,0.229767394748939,0.633263052539741,1
"RockDoveHPG_Transcript_40147",107049002,"XM_015274168.1","unclassified transcription discrepancy",107049002,0.129449781888028,4.93709164192761,0.229762010047018,0.633267026745782,1
"RockDoveHPG_Transcript_68059",107052655,"XR_001465279.1","LOC107052655",107052655,0.171518106171437,1.36985060399894,0.229696798026243,0.633315161359073,1
"RockDoveHPG_Transcript_6860",107054697,"XM_015295027.1","LOC107054697",107054697,0.114027421646079,4.35737446798718,0.229611029173252,0.63337848230305,1
"RockDoveHPG_Transcript_26997",419803,"NM_001030913.1","annotated by transcript or proteomic data",419803,-0.109721042938411,6.23490534273119,0.229201308112756,0.633681170098714,1
"RockDoveHPG_Transcript_29514",424050,"XM_015289488.1","HECW2",424050,0.0931065214446397,5.871250120619,0.229038654864445,0.633801425126644,1
"RockDoveHPG_Transcript_11505",419656,"NM_001012841.2","KPNA6",419656,-0.0818183124004115,5.54790980393261,0.228918077591825,0.633890605917038,1
"RockDoveHPG_Transcript_24609",101750603,"XM_015291178.1","LOC101750603",101750603,0.0948903727291151,4.61666943914612,0.228759265159244,0.634008110163866,1
"RockDoveHPG_Transcript_37036",107054975,"XM_015297454.1","DGUOK",107054975,0.142524238779547,3.30013911007659,0.22875800286711,0.634009044326464,1
"RockDoveHPG_Transcript_11573",395081,"XM_015296325.1","TPX2",395081,0.0892002275831386,6.79769700365328,0.228755172257038,0.634011139138395,1
"RockDoveHPG_Transcript_51087",420366,"NM_001277477.1","RARRES2",420366,-0.159355411218153,6.73799723031359,0.228760891314382,0.634027191960036,1
"RockDoveHPG_Transcript_17276",416588,"XM_015294214.1","PDPK1",416588,-0.0766361336699312,7.51558193124932,0.228531229483747,0.634176920087868,1
"RockDoveHPG_Transcript_16360",101749275,"XM_004944251.2","LOC101749275",101749275,-0.098517894953804,4.8128606613827,0.228393849069307,0.634278669922263,1
"RockDoveHPG_Transcript_26100",417049,"NM_001030674.1","annotated by transcript or proteomic data",417049,0.154881658671596,5.00017504866655,0.228344670726139,0.63431628649539,1
"RockDoveHPG_Transcript_61997",107056105,"XM_015301152.1","LOC107056105",107056105,-0.443592637581138,-0.737922553077356,0.228268787880141,0.634371328370302,1
"RockDoveHPG_Transcript_2529",421685,"NM_001130387.1","annotated by transcript or proteomic data",421685,-0.0759055535360251,5.85646259218757,0.227854085056903,0.634678807470597,1
"RockDoveHPG_Transcript_27752",417629,"XM_415873.5","SKA2",417629,-0.0908483719894895,4.4538457960214,0.227650295304638,0.634830032432537,1
"RockDoveHPG_Transcript_8358",771589,"XM_003642123.3","ITPRIPL2",771589,-0.124801997466464,3.99993692621262,0.227551148702997,0.63490363563302,1
"RockDoveHPG_Transcript_30298",419228,"XM_417405.5","RPS21",419228,0.179680326899608,6.81638164921803,0.227544941236857,0.634937596385125,1
"RockDoveHPG_Transcript_17472",420264,"XM_015282983.1","RIMS2",420264,0.0834968477530834,5.76102098052596,0.227470197292102,0.634963745947107,1
"RockDoveHPG_Transcript_21292",100857599,"XM_015273219.1","unclassified transcription discrepancy",100857599,-0.208587980290422,4.07906306853925,0.226976988526371,0.635332825136585,1
"RockDoveHPG_Transcript_32000",100859676,"XM_003642053.3","LMAN2",100859676,0.117770383085415,6.16719005831188,0.226948312294515,0.635351586801864,1
"RockDoveHPG_Transcript_46977",100859241,"XM_015300204.1","unclassified transcription discrepancy",100859241,0.11703067002199,3.64233653758976,0.226756788168327,0.635494056231872,1
"RockDoveHPG_Transcript_20545",101751389,"XM_015287939.1","LOC101751389",101751389,-0.123330658850609,2.66640675206431,0.226667790316945,0.635560284411935,1
"RockDoveHPG_Transcript_11304",420847,"XM_004939640.2","CAP2",420847,-0.0868221228628483,5.83658862307673,0.226608279950092,0.635604578255586,1
"RockDoveHPG_Transcript_22264",422572,"XM_015276532.1","ASB5",422572,-0.0940043392488955,5.55204008273734,0.226522393931875,0.635668516225706,1
"RockDoveHPG_Transcript_13115",415584,"XM_015292187.1","UNC45A",415584,0.110334048166446,4.6949055084413,0.226482658691418,0.63569810222373,1
"RockDoveHPG_Transcript_32882",771890,"XM_015298479.1","unclassified transcription discrepancy",771890,0.104630338872119,5.87270062227568,0.226420536885207,0.63574436316561,1
"RockDoveHPG_Transcript_23465",417580,"XM_015296079.1","PHF12",417580,0.0604876707197432,5.73341395342408,0.226388929711241,0.635767903428027,1
"RockDoveHPG_Transcript_51441",100857394,"XM_015293098.1","unclassified transcription discrepancy",100857394,0.522451852670675,0.518811737937445,0.22634308822395,0.635802048653357,1
"RockDoveHPG_Transcript_24351",427878,"XM_015289636.1","ANO4",427878,0.140624627391541,4.41170988380491,0.226024038275655,0.636039812136549,1
"RockDoveHPG_Transcript_22766",428767,"XM_015276316.1","ANXA5",428767,-0.191938296314378,8.97858190489058,0.225981966528065,0.636091324620143,1
"RockDoveHPG_Transcript_42026",420103,"XM_418224.5","POLR2E",420103,-0.0758801708657487,5.16946037994501,0.225904055938107,0.636129279128172,1
"RockDoveHPG_Transcript_13329",107054377,"XR_001468579.1","LOC107054377",107054377,-0.203952930051371,2.02162705894617,0.225826428073875,0.636187179296226,1
"RockDoveHPG_Transcript_12285",424472,"XM_015290621.1","SLC35A3",424472,0.110622071414209,4.21312685833041,0.225783581076172,0.63621914275242,1
"RockDoveHPG_Transcript_7475",107054907,"XR_001469744.1","LOC107054907",107054907,0.172251230826597,2.32885845956389,0.225698481022623,0.636282637639283,1
"RockDoveHPG_Transcript_42952",770213,"XM_015292193.1","RCCD1",770213,0.154334401073914,2.6073573987279,0.225565557102904,0.636381844314641,1
"RockDoveHPG_Transcript_22034",422037,"XM_015285131.1","NEIL2",422037,0.450404654551015,2.85779498087269,0.382213260191758,0.63654354593682,1
"RockDoveHPG_Transcript_30439",100858589,"XM_015293535.1","WDR55",100858589,0.121791433908995,2.33348300827888,0.276794420151552,0.636548680484155,1
"RockDoveHPG_Transcript_81742",378930,"NM_204409.1","annotated by transcript or proteomic data",378930,-0.532108926262385,1.47332222728367,0.225331020030079,0.63655697672292,1
"RockDoveHPG_Transcript_13667",423602,"XM_421488.5","FAM13C",423602,-0.120243128163129,3.90653334297336,0.224973419285009,0.636824218189377,1
"RockDoveHPG_Transcript_81128",416227,"XM_414550.5","HIGD2A",416227,-0.108679661543633,3.92872876976601,0.224917438042312,0.636866077578024,1
"RockDoveHPG_Transcript_16720",772325,"XM_001235477.4","NR6A1",772325,0.102383798827832,4.02742506898851,0.224877463785963,0.636895971823559,1
"RockDoveHPG_Transcript_3776",100857462,"XM_015281855.1","RAPGEF5",100857462,0.0654583500344047,6.48507367571014,0.224851225511836,0.636915595560287,1
"RockDoveHPG_Transcript_13338",418520,"NM_001012543.1","annotated by transcript or proteomic data",418520,0.06165746057928,5.30616851249188,0.22470140345754,0.637027675157251,1
"RockDoveHPG_Transcript_16471",430080,"XM_427638.5","FAM46B",430080,0.0841215965168959,5.31456711718328,0.224500315533952,0.637178178073417,1
"RockDoveHPG_Transcript_26911",425664,"XM_015280011.1","SELENBP1",425664,0.0969720247870246,4.94522949408419,0.224494067100263,0.63718285599676,1
"RockDoveHPG_Transcript_15918",776178,"XM_001235719.4","COLQ",776178,-0.181745529150861,2.30537378712905,0.224319811223575,0.637313345782555,1
"RockDoveHPG_Transcript_81288",771742,"NM_001277614.1","DEXI",771742,-0.198967151034652,0.922779294996805,0.224291228044277,0.637334755949212,1
"RockDoveHPG_Transcript_22642",424405,"XM_422248.5","ALDH9A1",424405,-0.0786905558241025,6.08993911961559,0.224197815041976,0.637404738425521,1
"RockDoveHPG_Transcript_40622",417286,"NM_001006203.1","annotated by transcript or proteomic data",417286,0.0949441853939209,7.0900529287174,0.224184145783421,0.637414980561669,1
"RockDoveHPG_Transcript_54612",428927,"NM_001081705.1","ARF6",428927,-0.0894750847844237,5.87424831784562,0.224172750641318,0.637423519034942,1
"RockDoveHPG_Transcript_3124",419539,"XM_004947642.2","LRRTM4",419539,0.106270686042841,5.20582276259695,0.224143905600378,0.637445134050246,1
"RockDoveHPG_Transcript_1405",107055786,"XM_015300889.1","unclassified transcription discrepancy",107055786,0.118115956072771,6.45127008786332,0.224133759226873,0.63745291821532,1
"RockDoveHPG_Transcript_34784",429566,"XM_003642704.3","NIT1",429566,-0.140289466149804,3.18752970382177,0.223865130366607,0.637654122092449,1
"RockDoveHPG_Transcript_18729",424133,"XM_015289573.1","PDE11A",424133,-0.323976132749366,2.82628415956822,0.223857943952556,0.637659511605351,1
"RockDoveHPG_Transcript_11804",422573,"XM_420532.5","VEGFC",422573,-0.110184172666862,3.92226669287184,0.223720660896744,0.637762488589949,1
"RockDoveHPG_Transcript_36769",416538,"NM_001277752.1","annotated by transcript or proteomic data",416538,-0.0964786363077413,4.4816533210164,0.223705459610378,0.637773893564144,1
"RockDoveHPG_Transcript_11637",424790,"XM_422608.5","DAW1",424790,-0.159573983705496,5.50345310259415,0.223636574735339,0.637828123179225,1
"RockDoveHPG_Transcript_1911",421597,"NM_001199411.1","annotated by transcript or proteomic data",421597,-0.0803726413440697,5.75376977206986,0.223554393460303,0.637887258854673,1
"RockDoveHPG_Transcript_5948",420157,"XM_418271.5","FEM1A",420157,0.104844947160145,7.14614084106124,0.223540364585308,0.637897788993199,1
"RockDoveHPG_Transcript_54548",771099,"NM_001278146.1","annotated by transcript or proteomic data",771099,-0.245938862978247,4.18920431562991,0.223457378067729,0.637987831480708,1
"RockDoveHPG_Transcript_10881",422273,"XM_015278512.1","RPS6KA6",422273,-0.0734560344399457,7.04670569090015,0.223305905098714,0.638073835364907,1
"RockDoveHPG_Transcript_28458",415687,"XM_015279227.1","FA2H",415687,-0.245451707861865,4.15639801468043,0.223240570231285,0.638122912921204,1
